Date,Bagasse_Generation,Bagasse_and_Diesel_Generation,Black_Coal_Generation,Coal_Seam_Methane_Generation,Grid_Generation,Kerosene_Generation,Natural_Gas_Generation,Solar_Generation,Solar__Generation,Waste_Coal_Mine_Gas_Generation,Water_Generation,Wind_Generation,RRP,RESDEMAND,weekday,month,year
2024-02-06,0.0,0.0,1610498.63734,54833.98902,38.17,20909.20895,203080.484,247773.059984,7249.2853,14980.594143,42442.87717,54365.16754,146.48813993055555,142519591.0,1,2,2024
2024-02-07,0.0,0.0,1538178.98167,24587.05763,36.67,0.0,166710.72287,234551.961665,7960.06328,16108.733543,38900.90217,62647.52837,82.96308184027778,141821708.0,2,2,2024
2024-02-08,0.0,0.0,1532970.48071,18313.97815,38.16,0.0,114199.19547,249500.241377,7445.9841,17338.190717,40653.31954,106733.28019,82.4457471875,134957198.0,3,2,2024
2024-02-09,0.0,0.0,1527591.33317,8866.63524,40.0,0.0,110882.93213,251523.994536,5635.99137,18048.84046,49598.24932,64287.39331,81.30901621527778,131293140.0,4,2,2024
2024-02-10,0.0,0.0,1438830.77288,84.11328,38.6,0.0,84769.1566,214700.4765,6224.83996,15937.08831,47377.36445,72688.10963,44.06937486111111,122626426.0,5,2,2024
2024-02-11,0.0,0.0,1417490.73668,4224.16043,40.2,0.0,95494.64068,229811.791409,7357.41673,15169.076839,63247.62409,87095.04097,44.42196979166667,119205273.0,6,2,2024
2024-02-12,0.0,0.0,1547485.09574,24382.489129999998,39.85,0.0,113251.594,279693.523975,8650.88621,17159.732497,51526.88194,129949.65747,88.89316607638888,128463497.0,0,2,2024
2024-02-13,0.0,0.0,1551685.95451,20838.36097,37.89,0.0,126059.92213,206759.889118,4918.23968,17744.116978,37216.567259999996,103384.56487,77.50712118055556,128624670.0,1,2,2024
2024-02-14,1141.200004,0.0,1604002.01803,27589.73834,38.6,0.0,144923.24603,157904.048997,4294.67913,17961.137537,40696.55969,60238.60935,101.61783715277778,131819491.0,2,2,2024
2024-02-15,3946.3,0.0,1586301.36826,6837.6444599999995,0.04,0.0,171111.36539,139138.005041,5869.47906,17880.293061,36409.83478,49678.963709999996,90.65997399305554,133928394.0,3,2,2024
2024-02-16,4752.500024,0.0,1547332.76611,2090.10774,0.0,0.0,131919.05619,129015.212812,5421.4712500000005,17145.897717,30084.33487,97979.09529,79.37849972222222,133173571.0,4,2,2024
2024-02-17,2812.3,0.0,1453858.81751,63.80928,0.0,0.0,95880.08572999999,195788.419702,8300.733690000001,18021.188048,43988.1222,104978.07268,52.098581180555556,120610293.0,5,2,2024
2024-02-18,4183.900019,0.0,1415076.487,4614.73308,0.0,0.0,117276.41374,236127.07351,8147.70065,18555.982675,47700.42703,78259.45689,56.641400624999996,119839535.0,6,2,2024
2024-02-19,5675.500002,0.0,1532659.98031,9489.15957,0.0,0.0,161155.58229,236610.9737,6213.33403,18074.891897,39725.18467,76443.35979,72.64753322916667,128720060.0,0,2,2024
2024-02-20,5027.09999,0.0,1465237.29843,11768.86865,0.0,0.0,161777.98933,232001.783422,7120.08669,19492.633077,40514.72466,72582.64711,117.83318722222221,126339421.0,1,2,2024
2024-02-21,5088.900011,0.0,1501653.14417,20314.89313,38.47,0.0,175867.03850999998,220974.44907099998,7343.30423,20190.450007,48611.0595,66928.48119,82.9098496875,129452897.0,2,2,2024
2024-02-22,5040.799984,0.0,1571649.90846,34250.86817,40.88,6353.05459,208153.29622000002,194910.995193,6971.08649,19931.936714,48221.25691,38832.02811,111.85243083333334,133918024.0,3,2,2024
2024-02-23,5459.399992,0.0,1615380.21356,68321.49211,40.51,13553.50354,239163.67672,181577.991023,5477.1953699999995,19811.658216,43991.12954,28670.67292,318.3715872916667,139538999.0,4,2,2024
2024-02-24,5759.29996,0.0,1622827.76076,19808.2916,40.75,0.0,202455.57723,77174.142205,2681.43549,19845.154701,38478.98472,40933.76262,131.18893260416667,133944913.0,5,2,2024
2024-02-25,3380.90001,0.0,1494717.91949,13231.109040000001,41.09,0.0,106846.73127999999,168161.510938,6952.86926,20454.119964,38834.03222,32537.37266,73.06828670138889,124927629.0,6,2,2024
2024-02-26,4382.999997,0.0,1530014.09429,45197.90104,40.11,12556.322390000001,144108.10696,235591.595088,9001.39092,15492.286428,47037.00945,50327.11484,467.3532205208333,132702241.0,0,2,2024
2024-02-27,2201.200011,0.0,1567217.96428,23266.4822,42.1,0.0,138439.50728,221004.346614,8957.86681,15591.056244,48244.5096,58936.22761,107.60825204861112,130674885.0,1,2,2024
2024-02-28,0.0,0.0,1533170.77824,27604.36464,40.62,0.0,147802.3235,250162.763938,9162.22474,15462.074877,47744.67198,86428.29918,93.34023100694445,131044749.0,2,2,2024
2024-02-29,1747.100011,0.0,1558428.4914,44451.18559,41.01,12305.51712,203633.12914,263218.463499,8828.85944,14165.831347,45336.01958,75152.52941,253.15563854166666,132433092.0,3,2,2024
2024-03-01,4088.4,0.0,1546058.26822,22821.739800000003,41.0,0.0,163937.8391,266136.084892,8116.66746,14751.825026999999,44954.44708,95412.4173,94.64637576388888,132629030.0,4,3,2024
2024-03-02,3462.699996,0.0,1458614.71132,25079.9372,38.870000000000005,0.0,142553.59451999998,261842.302297,9114.42045,14612.193666,40236.29716,75837.24755,74.29234211805556,125615707.0,5,3,2024
2024-03-03,3709.099989,0.0,1532542.9554,29291.76497,38.96,0.0,152744.06906,159277.12200499998,3059.15496,14301.468729,43205.21955,51210.9316,106.72609041666668,127142506.0,6,3,2024
2024-03-04,3841.9,0.0,1578440.6294,18876.93042,40.34,0.0,140218.1436,169652.172203,6201.90029,15437.259396,39936.412150000004,59599.92051,95.89388000000001,132827324.0,0,3,2024
2024-03-05,2959.6,0.0,1473778.34573,10672.158449999999,38.38,0.0,114453.91118,203655.014926,6204.78933,15770.302408,37312.08459,158548.53974,69.64593868055556,125963944.0,1,3,2024
2024-03-06,3850.7999999999997,0.0,1487354.5506799999,21001.38831,39.81,0.0,89697.26272,249347.734141,9285.16429,17458.016719,50395.08439,137279.44522,78.33926090277778,122180460.0,2,3,2024
2024-03-07,3290.300002,0.0,1500036.47806,19671.874630000002,36.830000000000005,0.0,59729.50669,253838.48635700002,8480.73637,19383.748367,48504.04196,120632.68522,84.18624017361111,124228760.0,3,3,2024
2024-03-08,4509.600013,0.0,1541494.72949,6655.09994,37.36,0.0,80547.3954,203074.428385,6642.97796,19863.499679,46799.78694,163527.58606,99.51226395833334,124312903.0,4,3,2024
2024-03-09,1880.200007,0.0,1440403.04733,3548.60924,37.99,0.0,77660.67974,186424.996264,6979.22023,18528.292578,39184.69965,168980.43541,65.6362292361111,116452806.0,5,3,2024
2024-03-10,0.0,0.0,1421466.28815,9335.26387,40.71,0.0,77398.09458,194346.519053,6845.679340000001,17738.712294,42747.74452,175841.49106,63.081986979166665,116256606.0,6,3,2024
2024-03-11,0.0,0.0,1521931.02477,11052.43042,38.52,0.0,97916.88761,218547.064901,5889.51337,18142.300957,53377.92182,160535.74933,85.41175510416667,124927764.0,0,3,2024
2024-03-12,0.0,0.0,1482968.13262,12619.46181,39.97,0.0,87655.83355,244352.513669,9334.21861,16386.503335,49952.71189,129092.15307,68.80545163194445,122524466.0,1,3,2024
2024-03-13,0.0,0.0,1497631.37335,7588.05512,39.059999999999995,0.0,117505.72699,254393.382272,7904.21809,12064.143735,47114.65447,110743.61559,77.89329423611112,122812624.0,2,3,2024
2024-03-14,0.0,0.0,1517390.87646,16469.60086,38.68,0.0,139473.15573,233429.899968,8173.79756,13089.112503,48674.866819999996,78428.71854,87.9443414236111,123859016.0,3,3,2024
2024-03-15,0.0,0.0,1482694.51908,75.4128,38.75,0.0,69630.80873,266338.312915,8953.697,11131.987533,46787.19202,70676.90509,72.61387486111111,125853478.0,4,3,2024
2024-03-16,0.0,0.0,1420930.32103,75.4128,39.050000000000004,0.0,38533.45675,214676.592044,7480.30501,13631.081193,52240.80426,126713.70820000001,59.57629305555556,117174639.0,5,3,2024
2024-03-17,0.0,0.0,1423092.78427,3582.27167,38.52,0.0,38610.66496,234563.129811,6696.59742,13148.831178,44921.29211,134533.22838,60.90927965277778,114600948.0,6,3,2024
2024-03-18,0.0,0.0,1525380.79323,8924.488589999999,39.1,0.0,74141.96751,181125.134475,6290.1659500000005,9146.437617,42125.16958,122336.99185,74.47650937499999,123868082.0,0,3,2024
2024-03-19,897.7,0.0,1453191.49492,10589.34965,36.88,0.0,86278.34624,219706.786776,8070.21755,5395.575112,40936.27208,126169.11972999999,74.12479131944444,124161999.0,1,3,2024
2024-03-20,2474.1,0.0,1503409.58443,12204.84921,40.43,0.0,101128.45754,217973.633388,7913.6529199999995,3011.719055,41294.77458,105053.1783,77.44577680555555,125413047.0,2,3,2024
2024-03-21,0.0,0.0,1444572.58828,2896.70277,38.82,0.0,75054.24603,176784.08643999998,5031.70738,7209.50619,43688.91455,127608.75603,58.102314791666664,125568993.0,3,3,2024
2024-03-22,0.0,0.0,1454160.16519,6185.27797,38.42,130.9698,74263.73243,159877.63208799998,6153.75977,10431.506234,40657.3246,131745.07967,60.767375763888886,122970740.0,4,3,2024
2024-03-23,1514.199996,0.0,1433933.6716,75.4128,38.940000000000005,0.0,76196.76594,133127.681285,4646.2461299999995,13524.449997,36527.59971,120444.77101,67.56868541666667,114817695.0,5,3,2024
2024-03-24,5240.300005,0.0,1452062.90416,3771.79211,38.400000000000006,0.0,82075.58915,99930.758794,1411.4022599999998,12972.524934000001,32158.75481,55298.63939,67.05711246527778,116765637.0,6,3,2024
2024-03-25,4568.999999,0.0,1532376.11007,12727.45846,38.32,0.0,162167.24581,53410.213061,1512.79637,14040.712419,33252.83728,76966.4383,78.25057934027778,123726949.0,0,3,2024
2024-03-26,4577.400002,0.0,1544605.46558,18268.82241,39.87,0.0,172359.51619,91678.346594,1890.4058,13493.268838,35644.45478,51125.22871,101.12699840277777,125502823.0,1,3,2024
2024-03-27,4335.300007,0.0,1477454.88932,19785.13323,38.46,0.0,148625.40745,109958.692578,3289.99942,13717.762572,34781.37476,97551.36674,76.47715482638888,125213961.0,2,3,2024
2024-03-28,4103.0,0.0,1430988.90971,18250.61538,0.44,0.0,71257.02745,121232.643961,4070.27123,14699.306199,38706.80211,135386.16091,65.53411864583333,121536841.0,3,3,2024
2024-03-29,511.700001,0.0,1318712.5991,3811.13947,0.0,0.0,63964.13297,186514.825182,8606.124310000001,15536.624925,51871.27176,155743.15076,52.69430784722223,109262326.0,4,3,2024
2024-03-30,0.0,0.0,1335635.25794,2621.44221,30.79,0.0,71937.9996,192442.509573,7532.43083,14903.531325,42997.9396,123430.13538,49.67610725694445,107503951.0,5,3,2024
2024-03-31,0.0,0.0,1339842.60788,3587.57335,28.2,0.0,49608.42263,198171.807917,7058.69363,14851.256211,56576.70172,111105.84928,48.55937347222223,106650296.0,6,3,2024
2024-04-01,0.0,0.0,1395111.41852,2597.20128,29.07,0.0,69608.92143,189472.8522,7016.81751,15294.956178,46894.18441,95520.06867,53.44337711805556,111412863.0,0,4,2024
2024-04-02,443.5,0.0,1476165.64859,4617.45397,10.7,0.0,78308.14408,218219.031439,8147.698939999999,15445.537543,41709.974630000004,67184.68853,53.8524565625,119399501.0,1,4,2024
2024-04-03,4249.700009,0.0,1563929.74906,24770.439759999997,28.39,0.0,97532.47811,208105.318502,5621.50973,15062.381241,66215.12654,69178.33158,99.47412177083334,123111392.0,2,4,2024
2024-04-04,812.800002,0.0,1596574.04856,10652.45893,26.93,0.0,69999.358,170072.479094,4310.52548,14832.112608,35874.65718,83551.06224,74.78502621527777,123918966.0,3,4,2024
2024-04-05,0.0,0.0,1574307.17144,14572.52395,7.3,0.0,104230.67727,118222.479976,3107.86447,14112.712704,48645.38944,67654.96283,93.02222909722222,124302500.0,4,4,2024
2024-04-06,2486.000001,0.0,1452618.44587,23714.42042,11.12,0.0,67678.15108,100758.59239,2406.2558,14423.287446,54552.54937,14908.05156,111.86951451388889,116948633.0,5,4,2024
2024-04-07,4541.500011,0.0,1344039.0927,23886.29443,38.28,0.0,70633.80464,175756.130372,5506.50932,14406.375014,53618.8643,27905.48731,97.63222673611112,116245797.0,6,4,2024
2024-04-08,4742.199976,0.0,1453980.89726,40801.31813,0.02,0.0,82723.02001000001,226851.56139,8139.45234,14836.893843,49231.46946,30999.32332,96.04863597222221,121326499.0,0,4,2024
2024-04-09,4477.200048,0.0,1400074.54855,16132.96676,0.0,0.0,128583.40258000001,201171.931475,6508.84469,14619.693681,50158.6193,111922.92132,70.22131232638888,118061303.0,1,4,2024
2024-04-10,4125.499997,0.0,1378855.71329,3628.6923699999998,40.2,0.0,120057.65135,182445.362563,8578.66851,15215.681274,46944.49196,140454.57324,43.30024538194444,110751779.0,2,4,2024
2024-04-11,4386.200012,0.0,1371883.38566,11448.723469999999,35.519999999999996,0.0,123467.49007,221495.53006,8448.5143,15484.837344,43833.10454,68554.12974,69.18465055555555,110130353.0,3,4,2024
2024-04-12,4710.300047,0.0,1369069.60985,10853.95811,38.349999999999994,0.0,133216.2139,232324.87259400001,7925.94376,15244.068815999999,48503.79452,85762.05043,70.87957847222222,112464449.0,4,4,2024
2024-04-13,5073.799972,0.0,1389682.9652,18507.0719,38.22,128.00135,123245.75257,194500.395465,7229.23499,14848.406145,55486.30424,96549.90694,78.081170625,107337158.0,5,4,2024
2024-04-14,2654.299995,0.0,1379448.79279,22981.00627,38.0,0.0,102377.52409,187236.16746,7010.36753,15140.62503,57813.61665,114411.50451,82.75346229166666,106583265.0,6,4,2024
2024-04-15,1924.499999,0.0,1457373.39543,29301.791110000002,36.86,393.99721,145245.93163,194435.793279,7296.90916,15420.824997,49122.88692,115412.80725,127.55315913194444,116429843.0,0,4,2024
2024-04-16,5347.199999,0.0,1482090.21257,39590.93266,37.419999999999995,0.0,142578.42936,190612.567892,0.0,14922.468765,66000.09401,123289.91054,123.18996302083333,116928038.0,1,4,2024
2024-04-17,5235.799951,0.0,1522903.05201,29679.15838,10.350000000000001,0.0,146545.11450999998,163669.07997700002,0.0,14390.718855000001,37319.26713,122472.45773,110.2424563888889,118719406.0,2,4,2024
2024-04-18,5277.399988,0.0,1485493.20567,23378.47374,0.01,0.0,152433.44787,180931.442294,4889.8408,14871.900144,33662.61968,77752.24931,103.06714975694445,119288166.0,3,4,2024
2024-04-19,3357.499963,0.0,1427561.40125,6062.55332,38.6,0.0,113121.67072,173831.488888,8095.910449999999,15200.812545,30968.88238,86567.52286,75.00373572916666,115644495.0,4,4,2024
2024-04-20,0.0,0.0,1468944.38534,7219.88868,38.37,0.0,92547.90071,104965.888738,838.49268,14913.374894,34765.14731,88256.65788,82.62201756944445,112191136.0,5,4,2024
2024-04-21,1341.6000119999999,0.0,1436101.73731,23678.20358,40.22,0.0,78726.44592,128674.655085,1610.44901,15337.649979,37977.17977,119541.21629,80.23600045138889,111896331.0,6,4,2024
2024-04-22,2167.200022,0.0,1395924.04019,40768.95999,38.19,0.0,101822.91362,166678.624018,6571.64156,14410.331358,47578.391990000004,157643.07559,78.34242829861111,117107864.0,0,4,2024
2024-04-23,0.0,0.0,1367800.09336,15039.13681,38.31,0.0,92187.42152999999,180566.969534,6273.31108,14481.581343,40702.2197,121881.48,71.55564586805555,117220029.0,1,4,2024
2024-04-24,0.0,0.0,1399258.80151,27951.36669,37.48,0.0,59718.00067,206142.516509,5927.81041,15028.181357,42869.70705,68452.44476,71.98749076388889,115553474.0,2,4,2024
2024-04-25,0.0,0.0,1394989.03546,31992.7262,38.51,0.0,35403.72539,162624.946423,6077.046789999999,14661.899979,57876.83176,69960.18062,69.07321555555556,105883845.0,3,4,2024
2024-04-26,0.0,0.0,1464463.91194,36813.09455,38.55,0.0,68819.16374999999,192600.773166,7315.92045,14870.025054,51913.49937,89689.85677,105.33143625000001,114637443.0,4,4,2024
2024-04-27,0.0,0.0,1374365.15381,28858.37296,38.19,0.0,40830.03198,185908.431913,8434.46578,15265.893843,59923.55429,115847.55978,78.3976389236111,107378155.0,5,4,2024
2024-04-28,0.0,0.0,1382993.88209,27559.02152,22.11,0.0,45384.303230000005,129019.040698,5779.30036,15351.731247,46080.55445,154957.25918,76.2890314236111,107493952.0,6,4,2024
2024-04-29,0.0,0.0,1418654.29798,41668.64685,36.22,8233.2451,76238.34928,197136.32038299998,7056.06085,17731.114694,46058.69952,155111.02428,95.188805,114416883.0,0,4,2024
2024-04-30,0.0,0.0,1461414.91937,55578.09465,36.26,6210.07526,72317.88552,187934.189876,7341.21642,19998.804388,46478.70706,104557.65864000001,101.66546479166668,114648343.0,1,4,2024
2024-05-01,0.0,0.0,1438969.21966,37329.1488,34.74,0.0,60716.64871,157905.947923,7736.8205,20912.410757,36527.03966,100768.59534,76.06001857638888,114809149.0,2,5,2024
2024-05-02,0.0,0.0,1448777.42252,38455.14053,36.18,8314.35075,75861.21192,164242.985744,6984.18028,20520.543117,31777.48234,169888.81551,84.97774861111111,116329616.0,3,5,2024
2024-05-03,0.0,0.0,1526918.41692,33651.88959,37.519999999999996,2049.95727,68953.21698,126147.143674,2802.74151,18577.069443,39933.13459,171257.68723,115.6841507638889,117736126.0,4,5,2024
2024-05-04,0.0,0.0,1494023.79921,27409.77338,36.03,945.0040899999999,60634.27207,174361.668083,5965.25793,15780.824922,36005.76217,162558.21915,95.55860670138888,111519832.0,5,5,2024
2024-05-05,0.0,0.0,1493911.40924,19766.44764,37.31,1147.99003,53742.58015,158800.793886,4652.39071,16238.25012,49241.054430000004,76432.37028,101.10399111111111,109143382.0,6,5,2024
2024-05-06,0.0,0.0,1437817.20116,25340.27779,36.37,0.0,61477.378150000004,150471.538812,4908.15927,13937.34364,42983.437060000004,85078.16451,70.11187381944444,107575161.0,0,5,2024
2024-05-07,0.0,0.0,1469349.083,30890.75599,38.01,3944.0203199999996,59927.0006,136777.579569,5381.76669,17505.045764,57697.4543,125964.14365,115.069529375,116487404.0,1,5,2024
2024-05-08,0.0,0.0,1422842.13102,54528.81755,34.17,7985.0128,69424.84925,152681.261725,7229.02112,19815.460821,45105.52209,149700.94064000002,104.36348392361111,117061229.0,2,5,2024
2024-05-09,0.0,0.0,1497525.8783200001,60424.616350000004,39.28,1440.0218,69906.26279,96718.25120500001,3731.8773199999996,16592.448038,46644.64442,156692.91801,109.25638510416667,117408902.0,3,5,2024
2024-05-10,0.0,0.0,1466003.61042,29776.69492,38.199999999999996,0.0,36768.31524,112636.45422,6521.16924,19523.42543,55895.93432,148376.40992,101.54611309027779,116280956.0,4,5,2024
2024-05-11,0.0,0.0,1473278.1851299999,27812.330579999998,34.75,0.0,34130.2528,128990.489118,2488.45731,20553.699391,58511.79425,91017.45507,88.90686833333332,111692840.0,5,5,2024
2024-05-12,0.0,0.0,1477824.45075,28923.5605,39.47,0.0,45012.84801,136643.111276,4453.79245,19936.637625,45192.90704,70377.4537,94.10875069444444,109527806.0,6,5,2024
2024-05-13,0.0,0.0,1418818.50464,41919.34571,36.81,0.0,69966.49488,131530.059526,7151.35986,20609.029881,45313.99209,99991.7125,79.86971125,112561325.0,0,5,2024
2024-05-14,0.0,0.0,1435550.88738,49409.6316,37.150000000000006,0.0,72438.87094000001,127398.216712,7332.15478,18944.630519,43609.40451,75803.84922999999,98.44020010416666,113197081.0,1,5,2024
2024-05-15,0.0,0.0,1443004.98574,46955.25352,36.18,0.0,72263.4029,125625.755887,6404.76385,18338.02994,42554.88209,134540.14928,98.13185767361112,115979300.0,2,5,2024
2024-05-16,0.0,0.0,1507223.443,43656.5342,36.52,0.0,75228.55721,138843.168726,3939.87837,20784.867967,36009.9122,147584.22826,110.84622,118288300.0,3,5,2024
2024-05-17,0.0,0.0,1465877.54183,25992.99985,34.92,0.0,84288.14847,167037.374236,5578.972220000001,20985.115045,32909.99731,105258.62919,69.9491359375,114925782.0,4,5,2024
2024-05-18,0.0,0.0,1433887.4763800001,7929.42173,36.72,0.0,40081.80004,85688.853655,6874.77335,21501.940152,50097.114480000004,134095.50253,20.904174166666667,105969511.0,5,5,2024
2024-05-19,0.0,0.0,1411824.0346,9989.65697,35.2,0.0,54718.69695,76526.328701,6962.06205,21298.883635000002,43902.76961,138719.01384,31.564904131944445,104498839.0,6,5,2024
2024-05-20,0.0,0.0,1491459.04702,42841.20767,38.18,6156.643470000001,86632.10955000001,151927.067844,7860.239500000001,20457.965546,55657.12924,96749.56588000001,88.23610965277777,112736101.0,0,5,2024
2024-05-21,0.0,0.0,1523955.67779,51696.72352,3.09,1404.01246,87524.37102,189529.15236,7716.24638,20799.38183,55619.82923,88250.76825000001,94.01779381944444,113649489.0,1,5,2024
2024-05-22,0.0,0.0,1540134.5515700001,47294.56942,17.06,0.0,100799.31325,187062.373159,7468.48239,20072.521667,59697.20658,89572.97291,141.35427916666666,114443781.0,2,5,2024
2024-05-23,0.0,0.0,1534501.16309,73639.15164,35.21,0.0,84829.33018,157487.206889,7599.3364599999995,19835.784852,54241.85185,72247.70034,139.83011770833332,113092761.0,3,5,2024
2024-05-24,0.0,0.0,1572225.24423,49033.32173,36.18,0.0,79322.26495,126744.891109,5270.35497,20608.147293,44884.04457,122409.01384,125.64856222222222,113889594.0,4,5,2024
2024-05-25,0.0,0.0,1573094.48218,29192.00764,34.74,0.0,72366.99919,171954.87802899998,6078.87823,20618.329313,48331.35688,130223.86407,93.23364493055556,110402507.0,5,5,2024
2024-05-26,0.0,0.0,1499966.3593000001,16629.15622,35.89,0.0,66706.37844,152769.317895,4979.01653,20381.809258,43296.30698,90786.16215,80.420568125,107007615.0,6,5,2024
2024-05-27,0.0,0.0,1550186.53987,32743.50724,36.18,0.0,77036.10051999999,164424.077988,6125.39446,20953.754161,50515.84192,90516.22132,96.27712881944444,114188407.0,0,5,2024
2024-05-28,0.0,0.0,1610004.56882,34835.67101,36.34,0.0,72279.01656,144862.397273,5345.86849,21043.054466,51393.504460000004,153084.01845,119.26594489583334,115137349.0,1,5,2024
2024-05-29,0.0,0.0,1497970.93251,22442.19442,39.15,0.0,68090.74741,141314.216701,5501.9212,20909.732203,45606.29951,190649.33165,68.20904875000001,115442617.0,2,5,2024
2024-05-30,0.0,0.0,1487647.32048,12761.99083,36.98,0.0,64873.44603,141908.86378800002,3064.58614,21118.292892,32763.1598,170407.46823,64.0537096875,116446533.0,3,5,2024
2024-05-31,0.0,0.0,1533639.59688,39655.02313,37.35,0.0,77901.57605,118978.409121,2053.6573,20833.766316,41209.97457,96578.70323,96.07335423611111,115893851.0,4,5,2024
2024-06-01,0.0,0.0,1638635.62377,30125.3797,42.769999999999996,0.0,83804.50032,50572.913856,686.06737,21159.406584,38479.8146,91620.93637,127.16730965277777,112858548.0,5,6,2024
2024-06-02,0.0,0.0,1514519.80364,27958.29137,33.78,0.0,72208.68513,163188.4995,5366.26476,20891.157152,41137.06955,56483.65634,81.98316055555556,108193392.0,6,6,2024
2024-06-03,0.0,0.0,1521224.51219,51965.99847,34.92,0.0,89363.95251,163037.334765,4781.18409,20490.055062,46552.78198,38012.17817,100.52085381944444,115330395.0,0,6,2024
2024-06-04,0.0,0.0,1539400.93177,63968.5321,36.19,0.0,97788.14403,182493.804561,7324.86032,21152.528716,46375.86443,15041.67881,132.42956607638888,116036854.0,1,6,2024
2024-06-05,0.0,0.0,1625702.23349,62753.84347,0.6699999999999999,0.0,80174.51802,134794.98607,3439.41795,21090.971239,41947.07964,33982.59392,130.9625748611111,117433152.0,2,6,2024
2024-06-06,0.0,0.0,1598765.17734,38959.74004,36.85,0.0,71753.06699,147345.02896199998,6210.27752,19990.955387,42339.44206,12606.4896,95.86276309027778,116960981.0,3,6,2024
2024-06-07,0.0,0.0,1584286.02488,37613.105110000004,0.0,0.0,74369.94454,161366.776207,5524.61093,20595.579676,42127.1745,40339.10271,93.2951259375,115682236.0,4,6,2024
2024-06-08,0.0,0.0,1550194.22567,29774.36507,37.99,0.0,32804.7677,161572.874161,4923.50951,20659.063367,56908.70669,51353.30909,76.2930471875,109622560.0,5,6,2024
2024-06-09,0.0,0.0,1521040.97016,32193.64538,0.0,0.0,49187.6633,160659.838792,4880.8471,21617.628163,48239.90201,53644.83644,74.67478170138888,107451224.0,6,6,2024
2024-06-10,0.0,0.0,1509309.06795,32596.46139,37.480000000000004,0.0,63441.22113,187492.973416,6563.90776,18964.062736,49475.28446,77313.26066,79.04841027777778,115549532.0,0,6,2024
2024-06-11,0.0,0.0,1521051.99046,33531.13434,37.04,3328.00233,72825.15241,185710.678104,6552.78081,17876.299381,44608.09952,43266.02709,75.20019145833334,114814876.0,1,6,2024
2024-06-12,0.0,0.0,1532347.96598,41735.91378,25.939999999999998,0.0,71546.83423,161310.534159,6440.55938,18598.522925,41927.099650000004,106491.40266,74.32873305555556,115208234.0,2,6,2024
2024-06-13,0.0,0.0,1557589.9605100001,69127.76804,4.02,5811.01727,103498.21252,160988.544594,6581.09916,19537.545211,45888.24204,57198.49712,129.41596659722222,116290580.0,3,6,2024
2024-06-14,0.0,0.0,1586624.80983,68822.92112,36.18,4475.38902,94018.11504,178072.655455,5998.84737,19186.588122,45484.36947,17311.142929999998,169.23244159722222,116196198.0,4,6,2024
2024-06-15,0.0,0.0,1524218.46467,53132.14117,35.17,0.0,102760.46087,194671.736054,6852.24362,13603.35299,40539.93711,55639.42425,97.1427232986111,110039491.0,5,6,2024
2024-06-16,0.0,0.0,1484879.96992,41208.95167,36.0,0.0,59690.58288,166498.100603,5363.49728,17436.12353,47050.21944,93235.59418,85.10907899305556,109481544.0,6,6,2024
2024-06-17,0.0,0.0,1511972.68159,77570.60319000001,35.04,2489.00561,96959.60379000001,199704.08996800001,7132.79474,15928.137255,54024.32694,126615.10553,138.96596475694443,119428140.0,0,6,2024
2024-06-18,0.0,0.0,1549946.1189,86785.94286,36.62,13600.31568,124334.34829000001,200463.253166,6938.84551,18645.5244,49133.92701,92943.78628,167.81778166666666,119112775.0,1,6,2024
2024-06-19,0.0,0.0,1588748.51944,78909.30354,36.339999999999996,1966.98741,151101.76423,200165.943046,6674.80013,17411.825651,47566.42693,42542.572720000004,195.19444399305556,118366557.0,2,6,2024
2024-06-20,0.0,0.0,1624156.13755,99870.1275,28.57,21965.95564,197433.91254,147567.502851,2093.65809,15544.678021,41933.05451,37283.83025,278.41855944444444,116874657.0,3,6,2024
2024-06-21,0.0,0.0,1561242.2128,95304.91596,38.89,0.0,167971.94090000002,142208.18912,4994.5371000000005,17304.087878,39903.4997,65409.14581,238.86341725694444,115222787.0,4,6,2024
2024-06-22,0.0,0.0,1605347.72077,72766.95383,36.72,0.0,151398.31853,120205.230306,5407.87896,17231.185249,44882.364480000004,103676.98821,208.96291010416667,112701684.0,5,6,2024
2024-06-23,0.0,0.0,1449302.42896,91873.92612999999,37.83,0.0,108656.70751,192504.091072,6656.21858,17256.620121,42244.05705,62040.06329,178.40583152777776,110150481.0,6,6,2024
2024-06-24,0.0,0.0,1481924.64112,91889.36533,36.629999999999995,0.0,110842.24575,191212.770692,6717.71709,16224.299735999999,48104.31195,71469.78032,159.76790947916666,117640457.0,0,6,2024
2024-06-25,0.0,0.0,1556746.20249,40598.57579,33.64,2399.0017900000003,75019.11584,135130.350729,5327.14378,15280.156563,48729.77946,108193.85059,122.66974913194444,117245381.0,1,6,2024
2024-06-26,0.0,0.0,1458778.6030000001,28805.69203,36.370000000000005,0.0,124759.26875,85292.489753,4637.619110000001,12685.800476,44524.94454,77054.89139,98.48991652777778,116209256.0,2,6,2024
2024-06-27,0.0,0.0,1567639.66516,44750.77684,34.17,1786.99941,196510.81148,71205.805432,3821.01889,17576.271424,51654.24691,29863.42596,119.78272069444444,119375802.0,3,6,2024
2024-06-28,0.0,0.0,1526776.80629,10469.88232,39.74,0.0,64304.0412,117508.894139,5453.29584,17214.078878,42214.31461,67015.92195,81.28141725694445,115719488.0,4,6,2024
